Unix time,BSSID,Signal strength(-dBm),SSID,Longitude,Latitude,GPS Accuracy,AP Capabilities, Channel, Frequency
1551284007000,78:72:5d:95:12:6f,-88,umd,-76.94017023,38.99013024,5,[ESS],,-5260
1551287610000,78:72:5d:95:13:40,-78,umd,-76.94180798,38.98535783,7,[ESS],,12412
1551287610000,78:72:5d:95:13:41,-80,eduroam,-76.94180798,38.98535783,7,[WPA2-EAP-CCMP][ESS],,12412
1551287610000,78:72:5d:95:13:43,-79,umd-util2,-76.94180798,38.98535783,7,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1551287610000,78:72:5d:95:13:44,-79,umd-guest,-76.94180798,38.98535783,7,[ESS],,12412
1551284007000,78:72:5d:95:13:6b,-89,umd-guest,-76.94017023,38.99013024,5,[ESS],,-5320
1551284007000,78:72:5d:95:13:6c,-87,umd-util2,-76.94017023,38.99013024,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1551284007000,78:72:5d:95:13:6f,-89,umd,-76.94017023,38.99013024,5,[ESS],,-5320
1551288299000,78:72:5d:95:1f:e1,-83,eduroam,-76.94005444,38.98695561,4,[WPA2-EAP-CCMP][ESS],,12412
1551287249000,78:72:5d:95:20:23,-87,umd-util2,-76.94445485,38.98517243,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1551287249000,78:72:5d:95:20:24,-84,umd-guest,-76.94445485,38.98517243,4,[ESS],,62437
1551287249000,78:72:5d:95:20:2c,-88,umd-util2,-76.94445485,38.98517243,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5240
1551287249000,78:72:5d:95:20:2d,-88,umd-secure,-76.94445485,38.98517243,4,[WPA2-EAP-CCMP][ESS],,-5240
1551287249000,78:72:5d:95:20:2e,-87,eduroam,-76.94445485,38.98517243,4,[WPA2-EAP-CCMP][ESS],,-5240
1551287014000,78:72:5d:95:cb:c3,-81,umd-util2,-76.94461759,38.98642967,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1551287014000,78:72:5d:95:cb:c4,-81,umd-guest,-76.94461759,38.98642967,5,[ESS],,12412
1551287370000,78:72:5d:95:d0:6b,-75,umd-guest,-76.94267651,38.98513356,5,[ESS],,-5745
1551287370000,78:72:5d:95:d0:6c,-75,umd-util2,-76.94267651,38.98513356,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5745
1551287370000,78:72:5d:95:d0:6d,-74,umd-secure,-76.94267651,38.98513356,5,[WPA2-EAP-CCMP][ESS],,-5745
